drug_concept_id,concept_name,vocabulary_id
40163646,lisdexamfetamine dimesylate 50 MG Oral Capsule,RxNorm
40163650,lisdexamfetamine dimesylate 60 MG Oral Capsule,RxNorm
40163654,lisdexamfetamine dimesylate 70 MG Oral Capsule,RxNorm
40163718,prasugrel,RxNorm
40163720,prasugrel 10 MG Oral Tablet,RxNorm
40163783,tolterodine tartrate 1 MG Oral Tablet,RxNorm
40163789,tolterodine tartrate 2 MG Oral Tablet,RxNorm
40163799,trospium chloride 20 MG Oral Tablet,RxNorm
40163811,red yeast rice 600 MG Oral Tablet,RxNorm
40163813,{8 (Acetaminophen 500 MG / Hydrocodone Bitartrate 5 MG Oral Capsule) } Pack,RxNorm
40163814,{8 (Acetaminophen 500 MG / Hydrocodone Bitartrate 5 MG Oral Tablet) } Pack,RxNorm
40163817,rifaximin 550 MG Oral Tablet,RxNorm
40163826,Diclofenac Potassium 50 MG Powder for Oral Solution,RxNorm
40163891,2 ML Ketorolac Tromethamine 30 MG/ML Prefilled Syringe,RxNorm
40163897,2.5 ML Sodium Chloride 9 MG/ML Prefilled Syringe,RxNorm
40163905,24 HR Alfuzosin hydrochloride 10 MG Extended Release Oral Tablet,RxNorm
40163907,24 HR Amphetamine aspartate 1.25 MG / Amphetamine Sulfate 1.25 MG / Dextroamphetamine saccharate 1.25 MG / Dextroamphetamine Sulfate 1.25 MG Extended Release Oral Capsule,RxNorm
40163909,24 HR Amphetamine aspartate 2.5 MG / Amphetamine Sulfate 2.5 MG / Dextroamphetamine saccharate 2.5 MG / Dextroamphetamine Sulfate 2.5 MG Extended Release Oral Capsule,RxNorm
40163911,24 HR Amphetamine aspartate 3.75 MG / Amphetamine Sulfate 3.75 MG / Dextroamphetamine saccharate 3.75 MG / Dextroamphetamine Sulfate 3.75 MG Extended Release Oral Capsule,RxNorm
40163913,24 HR Amphetamine aspartate 5 MG / Amphetamine Sulfate 5 MG / Dextroamphetamine saccharate 5 MG / Dextroamphetamine Sulfate 5 MG Extended Release Oral Capsule,RxNorm
40163915,24 HR Amphetamine aspartate 6.25 MG / Amphetamine Sulfate 6.25 MG / Dextroamphetamine saccharate 6.25 MG / Dextroamphetamine Sulfate 6.25 MG Extended Release Oral Capsule,RxNorm
40163917,24 HR Amphetamine aspartate 7.5 MG / Amphetamine Sulfate 7.5 MG / Dextroamphetamine saccharate 7.5 MG / Dextroamphetamine Sulfate 7.5 MG Extended Release Oral Capsule,RxNorm
40163921,24 HR Metformin hydrochloride 1000 MG Extended Release Oral Tablet,RxNorm
40163924,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,RxNorm
40163928,24 HR Metformin hydrochloride 750 MG Extended Release Oral Tablet,RxNorm
40164098,Azelastine hydrochloride 0.5 MG/ML Ophthalmic Solution,RxNorm
40164130,Brimonidine tartrate 1 MG/ML Ophthalmic Solution,RxNorm
40164134,Brimonidine tartrate 1.5 MG/ML Ophthalmic Solution,RxNorm
40164138,Brimonidine tartrate 2 MG/ML / Timolol 5 MG/ML Ophthalmic Solution,RxNorm
40164141,Brimonidine tartrate 2 MG/ML Ophthalmic Solution,RxNorm
40164501,Clobetasol Propionate 0.0005 MG/MG Topical Gel,RxNorm
40164505,Clobetasol Propionate 0.0005 MG/MG Topical Ointment,RxNorm
40164514,Clobetasol Propionate 0.5 MG/ML Medicated Shampoo,RxNorm
40164516,Clobetasol Propionate 0.5 MG/ML Topical Cream,RxNorm
40164521,Clobetasol Propionate 0.5 MG/ML Topical Foam,RxNorm
40164525,Clobetasol Propionate 0.5 MG/ML Topical Solution,RxNorm
40164529,Clobetasol Propionate 0.5 MG/ML Topical Spray,RxNorm
40164855,Ketorolac Tromethamine 4 MG/ML Ophthalmic Solution,RxNorm
40164863,Ketorolac Tromethamine 5 MG/ML Ophthalmic Solution,RxNorm
40164891,Metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet,RxNorm
40164897,Metformin hydrochloride 1000 MG Oral Tablet,RxNorm
40164929,Metformin hydrochloride 500 MG Oral Tablet,RxNorm
40164946,Metformin hydrochloride 850 MG Oral Tablet,RxNorm
40164972,Megestrol Acetate 40 MG/ML Oral Suspension,RxNorm
40165161,Pramipexole dihydrochloride 0.125 MG Oral Tablet,RxNorm
40165165,Pramipexole dihydrochloride 0.25 MG Oral Tablet,RxNorm
40165169,Pramipexole dihydrochloride 0.5 MG Oral Tablet,RxNorm
40165177,Pramipexole dihydrochloride 1 MG Oral Tablet,RxNorm
40165245,Rosuvastatin calcium 10 MG Oral Tablet,RxNorm
40165253,Rosuvastatin calcium 20 MG Oral Tablet,RxNorm
40165257,Rosuvastatin calcium 40 MG Oral Tablet,RxNorm
40165261,Rosuvastatin calcium 5 MG Oral Tablet,RxNorm
40165311,Testosterone 30 MG Buccal Film,RxNorm
40165331,Ursodiol 250 MG Oral Tablet,RxNorm
40165335,Ursodiol 300 MG Oral Capsule,RxNorm
40165342,Ursodiol 500 MG Oral Tablet,RxNorm
40165345,Vitamin D 400 UNT/ML Oral Solution,RxNorm
40165651,onabotulinumtoxinA,RxNorm
40165657,onabotulinumtoxinA 40 UNT/ML Injectable Solution,RxNorm
40165707,Esomeprazole 10 MG Granules for Oral Suspension,RxNorm
40165762,Enalapril Maleate 10 MG Oral Tablet,RxNorm
40165767,Enalapril Maleate 2.5 MG Oral Tablet,RxNorm
40165773,Enalapril Maleate 20 MG Oral Tablet,RxNorm
40165789,Enalapril Maleate 5 MG Oral Tablet,RxNorm
40166131,24 HR Oxybutynin chloride 10 MG Extended Release Oral Tablet,RxNorm
40166133,24 HR Oxybutynin chloride 15 MG Extended Release Oral Tablet,RxNorm
40166135,24 HR Oxybutynin chloride 5 MG Extended Release Oral Tablet,RxNorm
40166165,Atovaquone 250 MG / proguanil hydrochloride 100 MG Oral Tablet,RxNorm
40166168,Atovaquone 62.5 MG / proguanil hydrochloride 25 MG Oral Tablet,RxNorm
40166295,Methadone Hydrochloride 40 MG Tablet for Oral Suspension,RxNorm
40166320,Methadone Hydrochloride 10 MG Oral Tablet,RxNorm
40166330,Methadone Hydrochloride 2 MG/ML Oral Solution,RxNorm
40166362,Methadone Hydrochloride 5 MG Oral Tablet,RxNorm
40166448,Oxybutynin chloride 5 MG Oral Tablet,RxNorm
40166538,Tamsulosin hydrochloride 0.4 MG Extended Release Oral Capsule,RxNorm
40166540,Tamsulosin hydrochloride 0.4 MG Oral Capsule,RxNorm
40166615,paliperidone palmitate 156 MG/ML Injectable Suspension,RxNorm
40166704,Cyproheptadine hydrochloride 4 MG Oral Tablet,RxNorm
40166797,22 ACTUAT Azelastine hydrochloride 0.137 MG/ACTUAT Nasal Inhaler,RxNorm
40166799,22 ACTUAT Azelastine hydrochloride 0.206 MG/ACTUAT Nasal Inhaler,RxNorm
40166801,60 ACTUAT salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,RxNorm
40166819,24 HR Hydrochlorothiazide 12.5 MG / metoprolol succinate 25 MG Extended Release Oral Tablet,RxNorm
40166824,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,RxNorm
40166826,24 HR metoprolol succinate 200 MG Extended Release Oral Tablet,RxNorm
40166828,24 HR metoprolol succinate 25 MG Extended Release Oral Tablet,RxNorm
40166830,24 HR metoprolol succinate 50 MG Extended Release Oral Tablet,RxNorm
40167020,Colesevelam hydrochloride 625 MG Oral Tablet,RxNorm
40167040,Cholecalciferol 3000 UNT Oral Tablet,RxNorm
40167202,Metoprolol Tartrate 100 MG Oral Tablet,RxNorm
40167213,Metoprolol Tartrate 25 MG Oral Tablet,RxNorm
40167218,Metoprolol Tartrate 50 MG Oral Tablet,RxNorm
40167224,Neomycin Sulfate 500 MG Oral Tablet,RxNorm
40167259,POLYETHYLENE GLYCOL 3350 17000 MG Powder for Oral Solution,RxNorm
40167431,buspirone hydrochloride 10 MG Oral Tablet,RxNorm
40167435,buspirone hydrochloride 15 MG Oral Tablet,RxNorm
40167439,buspirone hydrochloride 30 MG Oral Tablet,RxNorm
40167443,buspirone hydrochloride 5 MG Oral Tablet,RxNorm
40167447,buspirone hydrochloride 7.5 MG Oral Tablet,RxNorm
40167554,pazopanib,RxNorm
40167964,Calcium Citrate 315 MG / Cholecalciferol 250 UNT Oral Tablet,RxNorm
40167992,Cholecalciferol 1000 UNT Chewable Tablet,RxNorm
40168138,"sennosides, USP 35.2 MG/ML Oral Solution",RxNorm
40168298,krill oil 1000 MG Oral Capsule,RxNorm
40168300,lansoprazole 15 MG Extended Release Oral Capsule,RxNorm
40168438,Dextroamphetamine Sulfate 10 MG Oral Tablet,RxNorm
40168450,Dextroamphetamine Sulfate 5 MG Oral Tablet,RxNorm
40168511,24 HR ferrous sulfate 142 MG Extended Release Oral Tablet,RxNorm
40168532,Acetaminophen 300 MG / butalbital 50 MG / Caffeine 40 MG Oral Capsule,RxNorm
40168549,Balsalazide disodium 750 MG Oral Capsule,RxNorm
40168654,Clonidine Hydrochloride 0.1 MG Oral Tablet,RxNorm
40168664,Clonidine Hydrochloride 0.2 MG Oral Tablet,RxNorm
40168669,Clonidine Hydrochloride 0.3 MG Oral Tablet,RxNorm
40168717,Cholecalciferol 5000 UNT/ML Oral Solution,RxNorm
40168812,Nystatin 100 UNT/MG Topical Ointment,RxNorm
40168884,benztropine mesylate 0.5 MG Oral Tablet,RxNorm
40168888,benztropine mesylate 1 MG Oral Tablet,RxNorm
40168896,benztropine mesylate 2 MG Oral Tablet,RxNorm
40169036,Estradiol 0.01 MG Vaginal Insert,RxNorm
40169046,Flecainide Acetate 100 MG Oral Tablet,RxNorm
40169054,Flecainide Acetate 50 MG Oral Tablet,RxNorm
40169138,{10 (Levofloxacin 750 MG Oral Tablet) } Pack,RxNorm
40169179,Diphenhydramine Citrate 38 MG / Ibuprofen 200 MG Oral Tablet,RxNorm
40169200,28 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler,RxNorm
40169204,28 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler,RxNorm
40169216,120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler,RxNorm
40169218,120 ACTUAT Fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,RxNorm
40169230,120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler,RxNorm
40169232,120 ACTUAT Fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,RxNorm
40169234,120 ACTUAT Fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler,RxNorm
40169236,120 ACTUAT Fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,RxNorm
40169238,120 ACTUAT fluticasone furoate 0.0275 MG/ACTUAT Nasal Inhaler,RxNorm
40169268,60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler,RxNorm
40169269,60 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,RxNorm
40169273,60 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler,RxNorm
40169281,60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,RxNorm
40169283,60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler,RxNorm
40169285,60 ACTUAT Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,RxNorm
40169625,Cholecalciferol 1000 UNT/ACTUAT Mucosal Spray,RxNorm
40169683,Labetalol hydrochloride 100 MG Oral Tablet,RxNorm
40169689,Labetalol hydrochloride 200 MG Oral Tablet,RxNorm
40169695,Labetalol hydrochloride 300 MG Oral Tablet,RxNorm
40169766,Levothyroxine Sodium 0.1 MG Oral Tablet,RxNorm
40169770,Levothyroxine Sodium 0.2 MG Oral Tablet,RxNorm
40169775,Levothyroxine Sodium 0.3 MG Oral Tablet,RxNorm
40169823,Lactobacillus acidophilus 600 MG Oral Capsule,RxNorm
40169924,Morphine Sulfate 15 MG Extended Release Oral Tablet,RxNorm
40169929,Morphine Sulfate 15 MG Oral Tablet,RxNorm
40169960,Morphine Sulfate 20 MG/ML Oral Solution,RxNorm
40169988,Morphine Sulfate 30 MG Extended Release Oral Tablet,RxNorm
40169993,Morphine Sulfate 30 MG Oral Tablet,RxNorm
40170056,Morphine Sulfate 60 MG Extended Release Oral Tablet,RxNorm
40170135,Potassium Chloride 0.167 MEQ/ML Oral Solution,RxNorm
40170911,liraglutide,RxNorm
40171393,doxycycline anhydrous 40 MG Delayed Release Oral Capsule,RxNorm
40171501,24 HR Verapamil hydrochloride 120 MG Extended Release Oral Tablet,RxNorm
40171504,24 HR Verapamil hydrochloride 180 MG Extended Release Oral Capsule,RxNorm
40171510,24 HR Verapamil hydrochloride 240 MG Extended Release Oral Capsule,RxNorm
40171547,Amlodipine 10 MG / Benazepril hydrochloride 20 MG Oral Capsule,RxNorm
40171553,Amlodipine 2.5 MG / Benazepril hydrochloride 10 MG Oral Capsule,RxNorm
40171556,Amlodipine 5 MG / Benazepril hydrochloride 10 MG Oral Capsule,RxNorm
40171559,Amlodipine 5 MG / Benazepril hydrochloride 20 MG Oral Capsule,RxNorm
40171661,Benazepril hydrochloride 10 MG Oral Tablet,RxNorm
40171671,Benazepril hydrochloride 20 MG Oral Tablet,RxNorm
40171675,Benazepril hydrochloride 40 MG Oral Tablet,RxNorm
40171682,Benazepril hydrochloride 5 MG Oral Tablet,RxNorm
40171690,Calcium Citrate 950 MG / Cholecalciferol 250 UNT Oral Tablet,RxNorm
40171778,Ritonavir 100 MG Oral Tablet,RxNorm
40171826,WHEAT DEXTRIN,RxNorm
40171852,Verapamil hydrochloride 120 MG Oral Tablet,RxNorm
40171863,Verapamil hydrochloride 180 MG Extended Release Oral Tablet,RxNorm
40171884,Verapamil hydrochloride 240 MG Extended Release Oral Tablet,RxNorm
40171905,Verapamil hydrochloride 40 MG Oral Tablet,RxNorm
40171917,Verapamil hydrochloride 80 MG Oral Tablet,RxNorm
40173098,Hydromorphone Hydrochloride 2 MG Oral Tablet,RxNorm
40173131,Hydromorphone Hydrochloride 4 MG Oral Tablet,RxNorm
40173151,Hydromorphone Hydrochloride 8 MG Oral Tablet,RxNorm
40173346,Phentermine Hydrochloride 30 MG Oral Capsule,RxNorm
40173399,120 ACTUAT Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler,RxNorm
40173401,100 ACTUAT Beclomethasone Dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler,RxNorm
40173403,100 ACTUAT Beclomethasone Dipropionate 0.08 MG/ACTUAT Metered Dose Inhaler,RxNorm
40173440,200 ACTUAT Beclomethasone Dipropionate 0.042 MG/ACTUAT Nasal Inhaler,RxNorm
40173444,200 ACTUAT Budesonide 0.16 MG/ACTUAT Dry Powder Inhaler,RxNorm
40173447,60 ACTUAT Budesonide 0.09 MG/ACTUAT Dry Powder Inhaler,RxNorm
40173590,Alendronic acid 10 MG Oral Tablet,RxNorm
40173594,Alendronic acid 35 MG Oral Tablet,RxNorm
40173602,Alendronic acid 5 MG Oral Tablet,RxNorm
40173612,Alendronic acid 70 MG Oral Tablet,RxNorm
40173888,Pyridostigmine Bromide 60 MG Oral Tablet,RxNorm
40173997,Sotalol Hydrochloride 80 MG Oral Tablet,RxNorm
40174291,liothyronine sodium 0.005 MG Oral Tablet,RxNorm
40174309,liothyronine sodium 0.025 MG Oral Tablet,RxNorm
40174364,ibandronic acid 150 MG Oral Tablet,RxNorm
40174559,{7 (Levothyroxine Sodium 0.013 MG Oral Capsule) } Pack,RxNorm
40174561,{7 (Levothyroxine Sodium 0.025 MG Oral Capsule) } Pack,RxNorm
40174563,{7 (Levothyroxine Sodium 0.05 MG Oral Capsule) } Pack,RxNorm
40174565,{7 (Levothyroxine Sodium 0.075 MG Oral Capsule) } Pack,RxNorm
40174567,{7 (Levothyroxine Sodium 0.1 MG Oral Capsule) } Pack,RxNorm
40174569,{7 (Levothyroxine Sodium 0.125 MG Oral Capsule) } Pack,RxNorm
40174571,{7 (Levothyroxine Sodium 0.15 MG Oral Capsule) } Pack,RxNorm
40174577,{12 (risedronate sodium 35 MG Oral Tablet) } Pack,RxNorm
40174725,Fluvoxamine Maleate 100 MG Oral Tablet,RxNorm
40174765,Hydralazine Hydrochloride 10 MG Oral Tablet,RxNorm
40174772,Hydralazine Hydrochloride 100 MG Oral Tablet,RxNorm
40174811,Hydralazine Hydrochloride 25 MG Oral Tablet,RxNorm
40174825,Hydralazine Hydrochloride 50 MG Oral Tablet,RxNorm
40174880,Levothyroxine Sodium 0.075 MG Oral Tablet,RxNorm
40174907,Levothyroxine Sodium 0.088 MG Oral Tablet,RxNorm
40174972,Levothyroxine Sodium 0.112 MG Oral Tablet,RxNorm
40175001,Levothyroxine Sodium 0.125 MG Oral Tablet,RxNorm
40175026,Levothyroxine Sodium 0.137 MG Oral Tablet,RxNorm
40175050,Levothyroxine Sodium 0.15 MG Oral Tablet,RxNorm
40175077,Levothyroxine Sodium 0.175 MG Oral Tablet,RxNorm
40175174,Levothyroxine Sodium 0.025 MG Oral Tablet,RxNorm
40175210,Levothyroxine Sodium 0.05 MG Oral Tablet,RxNorm
40175289,POLYETHYLENE GLYCOL 3350 236000 MG / Potassium Chloride 2970 MG / Sodium Bicarbonate 6740 MG / Sodium Chloride 5860 MG / sodium sulfate 22740 MG Powder for Oral Solution,RxNorm
40175390,Pravastatin Sodium 10 MG Oral Tablet,RxNorm
40175394,Pravastatin Sodium 20 MG Oral Tablet,RxNorm
40175400,Pravastatin Sodium 40 MG Oral Tablet,RxNorm
40175404,Pravastatin Sodium 80 MG Oral Tablet,RxNorm
40175962,{7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) } Pack,RxNorm
40176158,Phentermine Hydrochloride 15 MG Oral Capsule,RxNorm
40176329,Codeine Phosphate 2 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution,RxNorm
40176723,Dicyclomine Hydrochloride 10 MG Oral Capsule,RxNorm
40176744,Dicyclomine Hydrochloride 20 MG Oral Tablet,RxNorm
40177829,Amiloride Hydrochloride 5 MG Oral Tablet,RxNorm
40180039,Promethazine Hydrochloride 12.5 MG Oral Tablet,RxNorm
40180065,Promethazine Hydrochloride 25 MG Oral Tablet,RxNorm
40180068,Promethazine Hydrochloride 25 MG Rectal Suppository,RxNorm
40180873,Terbinafine hydrochloride 10 MG/ML Topical Cream,RxNorm
40182093,halobetasol propionate 0.0005 MG/MG Topical Ointment,RxNorm
40182097,halobetasol propionate 0.5 MG/ML Topical Cream,RxNorm
40182175,homatropine methylbromide 0.3 MG/ML / Hydrocodone Bitartrate 1 MG/ML Oral Solution,RxNorm
40182265,methenamine hippurate 1000 MG Oral Tablet,RxNorm
40182302,gatifloxacin 5 MG/ML Ophthalmic Solution,RxNorm
40184084,Hydroxychloroquine Sulfate 200 MG Oral Tablet,RxNorm
40184184,Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG Oral Tablet,RxNorm
40184187,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet,RxNorm
40184217,Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet,RxNorm
40184727,Loperamide Hydrochloride 2 MG Oral Capsule,RxNorm
40184730,Loperamide Hydrochloride 2 MG Oral Tablet,RxNorm
40185005,Methadone Hydrochloride 10 MG/ML Oral Solution,RxNorm
40185276,Losartan Potassium 100 MG Oral Tablet,RxNorm
40185280,Losartan Potassium 25 MG Oral Tablet,RxNorm
40185304,Losartan Potassium 50 MG Oral Tablet,RxNorm
40221417,{7 (Levothyroxine Sodium 0.088 MG Oral Capsule) } Pack,RxNorm
40221419,{7 (Levothyroxine Sodium 0.112 MG Oral Capsule) } Pack,RxNorm
40221421,{7 (Levothyroxine Sodium 0.137 MG Oral Capsule) } Pack,RxNorm
40221700,Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution,RxNorm
40221822,Dextromethorphan Hydrobromide 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution,RxNorm
40221856,12 HR Bupropion Hydrochloride 100 MG Extended Release Oral Tablet,RxNorm
40221859,12 HR Bupropion Hydrochloride 150 MG Extended Release Oral Tablet,RxNorm
40221864,12 HR Bupropion Hydrochloride 200 MG Extended Release Oral Tablet,RxNorm
40221871,24 HR Bupropion Hydrochloride 150 MG Extended Release Oral Tablet,RxNorm
40221874,24 HR Bupropion Hydrochloride 300 MG Extended Release Oral Tablet,RxNorm
40221877,24 HR Bupropion hydrobromide 174 MG Extended Release Oral Tablet,RxNorm
40221887,80 ACTUAT Levalbuterol 0.045 MG/ACTUAT Metered Dose Inhaler,RxNorm
40221893,24 HR Memantine hydrochloride 28 MG Extended Release Oral Capsule,RxNorm
40221901,Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,RxNorm
40221904,Acetaminophen 300 MG / Codeine Phosphate 30 MG Oral Tablet,RxNorm
40221913,Acetaminophen 300 MG / Codeine Phosphate 60 MG Oral Tablet,RxNorm
40222060,Bupropion Hydrochloride 100 MG Oral Tablet,RxNorm
40222092,Bupropion Hydrochloride 75 MG Oral Tablet,RxNorm
40222444,denosumab,RxNorm
40222446,denosumab 60 MG/ML Injectable Solution,RxNorm
40222636,Hydroxyzine Hydrochloride 10 MG Oral Tablet,RxNorm
40222653,Hydroxyzine Hydrochloride 2 MG/ML Oral Solution,RxNorm
40222660,Hydroxyzine Pamoate 25 MG Oral Capsule,RxNorm
40222663,Hydroxyzine Hydrochloride 25 MG Oral Tablet,RxNorm
40222681,Hydroxyzine Pamoate 5 MG/ML Oral Suspension,RxNorm
40222685,Hydroxyzine Pamoate 50 MG Oral Capsule,RxNorm
40222688,Hydroxyzine Hydrochloride 50 MG Oral Tablet,RxNorm
40222779,Meclizine Hydrochloride 12.5 MG Oral Tablet,RxNorm
40222789,Meclizine Hydrochloride 25 MG Chewable Tablet,RxNorm
40222796,Meclizine Hydrochloride 25 MG Oral Tablet,RxNorm
40222834,Memantine hydrochloride 10 MG Oral Tablet,RxNorm
40222862,Memantine hydrochloride 5 MG Oral Tablet,RxNorm
40222918,midodrine hydrochloride 10 MG Oral Tablet,RxNorm
40222924,midodrine hydrochloride 2.5 MG Oral Tablet,RxNorm
40222930,midodrine hydrochloride 5 MG Oral Tablet,RxNorm
40222942,Mineral Oil 0.466 MG/MG / Pramoxine hydrochloride 0.01 MG/MG / Zinc Oxide 0.125 MG/MG Rectal Ointment,RxNorm
40223181,24 HR Fexofenadine hydrochloride 180 MG / Pseudoephedrine Hydrochloride 240 MG Extended Release Oral Tablet,RxNorm
40223184,12 HR Fexofenadine hydrochloride 60 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet,RxNorm
40223757,"Docusate Sodium 50 MG / sennosides, USP 8.6 MG Oral Tablet",RxNorm
40223768,Donepezil hydrochloride 10 MG Oral Tablet,RxNorm
40223778,Donepezil hydrochloride 5 MG Oral Tablet,RxNorm
40223815,Fexofenadine hydrochloride 180 MG Oral Tablet,RxNorm
40223821,Fexofenadine hydrochloride 30 MG Oral Tablet,RxNorm
40223834,Fexofenadine hydrochloride 60 MG Oral Tablet,RxNorm
40223901,Miconazole Nitrate 0.02 MG/MG Topical Powder,RxNorm
40223932,Miconazole Nitrate 20 MG/ML Topical Cream,RxNorm
40223992,Ondansetron 4 MG Oral Strip,RxNorm
40224108,1 ML medroxyprogesterone acetate 150 MG/ML Prefilled Syringe,RxNorm
40224399,Pilocarpine Hydrochloride 5 MG Oral Tablet,RxNorm
40224479,Sulfacetamide Sodium 100 MG/ML Topical Lotion,RxNorm
40224644,Sulfacetamide Sodium 100 MG/ML Ophthalmic Solution,RxNorm
40224789,medroxyprogesterone acetate 10 MG Oral Tablet,RxNorm
40224812,medroxyprogesterone acetate 2.5 MG Oral Tablet,RxNorm
40224822,norethindrone acetate 5 MG Oral Tablet,RxNorm
40224831,medroxyprogesterone acetate 400 MG/ML Injectable Suspension,RxNorm
40224835,medroxyprogesterone acetate 5 MG Oral Tablet,RxNorm
40224875,Doxepin Hydrochloride 10 MG Oral Capsule,RxNorm
40224897,Doxepin Hydrochloride 25 MG Oral Capsule,RxNorm
40224903,Doxepin Hydrochloride 50 MG Oral Capsule,RxNorm
40225082,Methylcellulose 105 MG/ML Oral Suspension,RxNorm
40225159,Oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray,RxNorm
40225691,"{28 (Estrogens, Conjugated (USP) 0.3 MG / medroxyprogesterone acetate 1.5 MG Oral Tablet) } Pack",RxNorm
40225989,Buprenorphine 2 MG / Naloxone 0.5 MG Oral Strip,RxNorm
40225993,Buprenorphine 8 MG / Naloxone 2 MG Oral Strip,RxNorm
40226429,bimatoprost 0.1 MG/ML Ophthalmic Solution,RxNorm
40226742,olmesartan,RxNorm
40226992,Lidocaine Hydrochloride 0.04 MG/MG Medicated Patch,RxNorm
40226995,Lidocaine Hydrochloride 0.05 MG/MG Topical Ointment,RxNorm
40226998,Lidocaine Hydrochloride 0.05 MG/MG Transdermal Patch,RxNorm
40227060,Lidocaine Hydrochloride 20 MG/ML Oral Spray,RxNorm
40227101,Lidocaine Hydrochloride 40 MG/ML Mucous Membrane Topical Solution,RxNorm
40227543,Diphenhydramine Hydrochloride 50 MG Oral Capsule,RxNorm
40227546,12 HR cetirizine hydrochloride 5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet,RxNorm
40227595,Acetaminophen 300 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet,RxNorm
40228087,Triamcinolone Acetonide 1 MG/ML Topical Cream,RxNorm
40228154,dabigatran etexilate 150 MG Oral Capsule,RxNorm
40228161,dabigatran etexilate 75 MG Oral Capsule,RxNorm
40228203,cetirizine hydrochloride 1 MG/ML Oral Solution,RxNorm
40228210,cetirizine hydrochloride 10 MG Chewable Tablet,RxNorm
40228212,cetirizine hydrochloride 10 MG Oral Capsule,RxNorm
40228214,cetirizine hydrochloride 10 MG Oral Tablet,RxNorm
40228230,cetirizine hydrochloride 5 MG Oral Tablet,RxNorm
40228290,krill oil 300 MG Oral Capsule,RxNorm
40228841,{24 (Ethinyl Estradiol 0.01 MG / norethindrone acetate 1 MG Oral Tablet) / 2 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 2 (Ferrous fumarate 75 MG Oral Tablet) } Pack,RxNorm
40229058,12 HR Hyoscyamine Sulfate 0.375 MG Extended Release Oral Tablet,RxNorm
40230465,azelaic acid 0.15 MG/MG Topical Gel,RxNorm
40230469,azelaic acid 200 MG/ML Topical Cream,RxNorm
40230761,lurasidone,RxNorm
40231144,Hyoscyamine Sulfate 0.125 MG Sublingual Tablet,RxNorm
40231370,Lurasidone Hydrochloride 40 MG Oral Tablet,RxNorm
40231374,Lurasidone Hydrochloride 80 MG Oral Tablet,RxNorm
40231447,Omega-3 Acid Ethyl Esters (USP) 1400 MG Oral Capsule,RxNorm
40231581,resveratrol 100 MG Oral Capsule,RxNorm
40231761,Colestipol Hydrochloride 1000 MG Oral Tablet,RxNorm
40231804,12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet,RxNorm
40231806,12 HR Oxycodone Hydrochloride 15 MG Extended Release Oral Tablet,RxNorm
40231810,12 HR Oxycodone Hydrochloride 20 MG Extended Release Oral Tablet,RxNorm
