procedure_concept_id,concept_name,vocabulary_id
2105734,"Open treatment of metatarsal fracture, includes internal fixation, when performed, each",CPT4
2105786,Arthrodesis; subtalar,CPT4
2105787,"Arthrodesis, midtarsal or tarsometatarsal, multiple or transverse",CPT4
2105790,"Arthrodesis, midtarsal or tarsometatarsal, single joint",CPT4
2105791,"Arthrodesis, great toe; metatarsophalangeal joint",CPT4
2105807,"Amputation, toe; metatarsophalangeal joint",CPT4
2105810,"Unlisted procedure, foot or toes",CPT4
2105843,"Application, cast; shoulder to hand (long arm)",CPT4
2105844,"Application, cast; elbow to finger (short arm)",CPT4
2105845,"Application, cast; hand and lower forearm (gauntlet)",CPT4
2105847,Application of long arm splint (shoulder to hand),CPT4
2105848,Application of short arm splint (forearm to hand); static,CPT4
2105850,Application of finger splint; static,CPT4
2105893,Application of short leg cast (below knee to toes),CPT4
2105897,Application of rigid total contact leg cast,CPT4
2105899,Application of long leg splint (thigh to ankle or toes),CPT4
2105900,Application of short leg splint (calf to foot),CPT4
2105915,Strapping; Unna boot,CPT4
2105939,"Arthroscopy, shoulder, surgical; capsulorrhaphy",CPT4
2105940,"Arthroscopy, shoulder, surgical; repair of SLAP lesion",CPT4
2105955,"Arthroscopy, shoulder, surgical; debridement, limited",CPT4
2105956,"Arthroscopy, shoulder, surgical; debridement, extensive",CPT4
2105957,"Arthroscopy, shoulder, surgical; distal claviculectomy including distal articular surface (Mumford procedure)",CPT4
2105959,"Arthroscopy, shoulder, surgical; decompression of subacromial space with partial acromioplasty, with coracoacromial ligament (ie, arch) release, when performed (List separately in addition to code for primary procedure)",CPT4
2105960,"Arthroscopy, shoulder, surgical; with rotator cuff repair",CPT4
2105961,"Arthroscopy, shoulder, surgical; biceps tenodesis",CPT4
2105992,"Arthroscopy, wrist, surgical; excision and/or repair of triangular fibrocartilage and/or joint debridement",CPT4
2105994,"Endoscopy, wrist, surgical, with release of transverse carpal ligament",CPT4
2106032,"Arthroscopy, knee, surgical; debridement/shaving of articular cartilage (chondroplasty)",CPT4
2106033,"Arthroscopy, knee, surgical; abrasion arthroplasty (includes chondroplasty where necessary) or multiple drilling or microfracture",CPT4
2106034,"Arthroscopy, knee, surgical; with meniscectomy (medial AND lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed",CPT4
2106035,"Arthroscopy, knee, surgical; with meniscectomy (medial OR lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed",CPT4
2106036,"Arthroscopy, knee, surgical; with meniscus repair (medial OR lateral)",CPT4
2106052,Arthroscopically aided anterior cruciate ligament repair/augmentation or reconstruction,CPT4
2106080,"Unlisted procedure, arthroscopy",CPT4
2106140,"Excision or destruction (eg, laser), intranasal lesion; internal approach",CPT4
2106156,"Excision inferior turbinate, partial or complete, any method",CPT4
2106157,"Submucous resection inferior turbinate, partial or complete, any method",CPT4
2106213,"Oxygen saturation results documented and reviewed (includes assessment through pulse oximetry or arterial blood gas measurement) (CAP, COPD) (EM)",CPT4
2106232,"Rhinoplasty, primary; including major septal repair",CPT4
2106241,"Repair of nasal vestibular stenosis (eg, spreader grafting, lateral nasal wall reconstruction)",CPT4
2106257,"Septoplasty or submucous resection, with or without cartilage scoring, contouring or replacement with graft",CPT4
2106288,"Ablation, soft tissue of inferior turbinates, unilateral or bilateral, any method (eg, electrocautery, radiofrequency ablation, or tissue volume reduction); intramural (ie, submucosal)",CPT4
2106306,"Control nasal hemorrhage, anterior, simple (limited cautery and/or packing) any method",CPT4
2106307,"Control nasal hemorrhage, anterior, complex (extensive cautery and/or packing) any method",CPT4
2106325,"Fracture nasal inferior turbinate(s), therapeutic",CPT4
2106386,12-Lead ECG Performed (EM),CPT4
2106389,"Nasal endoscopy, diagnostic, unilateral or bilateral (separate procedure)",CPT4
2106402,"Nasal/sinus endoscopy, surgical; with biopsy, polypectomy or debridement (separate procedure)",CPT4
2106404,"Nasal/sinus endoscopy, surgical; with dacryocystorhinostomy",CPT4
2106405,"Nasal/sinus endoscopy, surgical; with concha bullosa resection",CPT4
2106406,"Nasal/sinus endoscopy, surgical with ethmoidectomy; partial (anterior)",CPT4
2106407,"Nasal/sinus endoscopy, surgical with ethmoidectomy; total (anterior and posterior)",CPT4
2106408,"Nasal/sinus endoscopy, surgical, with maxillary antrostomy",CPT4
2106409,"Nasal/sinus endoscopy, surgical, with maxillary antrostomy; with removal of tissue from maxillary sinus",CPT4
2106410,"Nasal/sinus endoscopy, surgical, with frontal sinus exploration, including removal of tissue from frontal sinus, when performed",CPT4
2106411,"Nasal/sinus endoscopy, surgical, with sphenoidotomy",CPT4
2106422,"Nasal/sinus endoscopy, surgical, with sphenoidotomy; with removal of tissue from the sphenoid sinus",CPT4
2106469,"Intubation, endotracheal, emergency procedure",CPT4
2106470,Tracheotomy tube change prior to establishment of fistula tract,CPT4
2106489,"Laryngoscopy direct, with or without tracheoscopy; diagnostic, except newborn",CPT4
2106490,"Laryngoscopy direct, with or without tracheoscopy; diagnostic, with operating microscope or telescope",CPT4
2106502,"Laryngoscopy direct, with or without tracheoscopy; with dilation, initial",CPT4
2106503,"Laryngoscopy direct, with or without tracheoscopy; with dilation, subsequent",CPT4
2106506,"Laryngoscopy, direct, operative, with biopsy",CPT4
2106507,"Laryngoscopy, direct, operative, with biopsy; with operating microscope or telescope",CPT4
2106509,"Laryngoscopy, direct, operative, with excision of tumor and/or stripping of vocal cords or epiglottis; with operating microscope or telescope",CPT4
2106525,"Laryngoscopy, direct, with injection into vocal cord(s), therapeutic",CPT4
2106526,"Laryngoscopy, direct, with injection into vocal cord(s), therapeutic; with operating microscope or telescope",CPT4
2106527,"Laryngoscopy, flexible; diagnostic",CPT4
2106531,"Laryngoscopy, flexible or rigid telescopic, with stroboscopy",CPT4
2106548,"Laryngoplasty, not otherwise specified (eg, for burns, reconstruction after partial laryngectomy)",CPT4
2106551,"Unlisted procedure, larynx",CPT4
2106582,Tracheobronchoscopy through established tracheostomy incision,CPT4
2106584,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; diagnostic, with cell washing, when performed (separate procedure)",CPT4
2106585,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with brushing or protected brushings",CPT4
2106586,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with bronchial alveolar lavage",CPT4
2106587,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with bronchial or endobronchial biopsy(s), single or multiple sites",CPT4
2106588,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with transbronchial lung biopsy(s), single lobe",CPT4
2106590,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with tracheal/bronchial dilation or closed reduction of fracture",CPT4
2106611,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with therapeutic aspiration of tracheobronchial tree, initial",CPT4
2106630,Catheter aspiration (separate procedure); nasotracheal,CPT4
2106668,"Unlisted procedure, trachea, bronchi",CPT4
2106744,"Biopsy, lung or mediastinum, percutaneous needle",CPT4
2106786,Insertion of indwelling tunneled pleural catheter with cuff,CPT4
2106787,"Tube thoracostomy, includes connection to drainage system (eg, water seal), when performed, open (separate procedure)",CPT4
2106923,Tube pericardiostomy,CPT4
2106987,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular,CPT4
2106988,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,CPT4
2106990,Insertion or replacement of temporary transvenous single chamber cardiac electrode or pacemaker catheter (separate procedure),CPT4
2107024,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pacemaker pulse generator (eg, for upgrade to dual chamber system) (List separately in addition to code for primary procedure)",CPT4
2107049,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber",CPT4
2107494,"Insertion of intra-aortic balloon assist device, percutaneous",CPT4
2107712,"Repair blood vessel, direct; upper extremity",CPT4
2107812,"Balloon dilation of narrowed or blocked vein, accessed through the skin",CPT4
2108054,"Introduction of needle or intracatheter, vein",CPT4
2108056,Injection procedure for extremity venography (including introduction of needle or intracatheter),CPT4
2108057,"Introduction of catheter, superior or inferior vena cava",CPT4
2108058,"Selective catheter placement, venous system; first order branch (eg, renal vein, jugular vein)",CPT4
2108059,"Selective catheter placement, venous system; second order, or more selective, branch (eg, left adrenal vein, petrosal sinus)",CPT4
2108078,"Introduction of catheter, aorta",CPT4
2108079,"Selective catheter placement, arterial system; each first order thoracic or brachiocephalic branch, within a vascular family",CPT4
2108080,"Selective catheter placement, arterial system; initial second order thoracic or brachiocephalic branch, within a vascular family",CPT4
2108081,"Selective catheter placement, arterial system; initial third order or more selective thoracic or brachiocephalic branch, within a vascular family",CPT4
2108092,"Selective catheter placement, arterial system; additional second order, third order, and beyond, thoracic or brachiocephalic branch, within a vascular family (List in addition to code for initial second or third order vessel as appropriate)",CPT4
2108093,"Selective catheter placement, arterial system; each first order abdominal, pelvic, or lower extremity artery branch, within a vascular family",CPT4
2108094,"Selective catheter placement, arterial system; initial second order abdominal, pelvic, or lower extremity artery branch, within a vascular family",CPT4
2108095,"Selective catheter placement, arterial system; initial third order or more selective abdominal, pelvic, or lower extremity artery branch, within a vascular family",CPT4
2108096,"Selective catheter placement, arterial system; additional second order, third order, and beyond, abdominal, pelvic, or lower extremity artery branch, within a vascular family (List in addition to code for initial second or third order vessel as appropriate)",CPT4
2108114,"Venipuncture, age 3 years or older, necessitating the skill of a physician or other qualified health care professional (separate procedure), for diagnostic or therapeutic purposes (not to be used for routine venipuncture)",CPT4
2108115,Collection of venous blood by venipuncture,CPT4
2108116,"Collection of capillary blood specimen (eg, finger, heel, ear stick)",CPT4
2108119,"Transfusion, blood or blood components",CPT4
2108137,"Injection of sclerosant; multiple incompetent veins (other than telangiectasia), same leg",CPT4
2108138,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, radiofrequency; first vein treated",CPT4
2108163,Therapeutic apheresis; for plasma pheresis,CPT4
2108190,Insertion of non-tunneled centrally inserted central venous catheter; age 5 years or older,CPT4
2108202,"Insertion of tunneled centrally inserted central venous catheter, without subcutaneous port or pump; age 5 years or older",CPT4
2108204,"Insertion of tunneled centrally inserted central venous access device, with subcutaneous port; age 5 years or older",CPT4
2108209,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, without imaging guidance; age 5 years or older",CPT4
2108226,"Replacement, complete, of a tunneled centrally inserted central venous catheter, without subcutaneous port or pump, through same venous access",CPT4
