concept_id,concept_name,vocabulary_id,table
3010084,C peptide [Mass/volume] in Serum or Plasma,LOINC,measurement
3014502,Neutrophils/100 leukocytes in Body fluid,LOINC,measurement
3010119,Morphine [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
3010454,Acetylcholine receptor binding Ab [Moles/volume] in Serum,LOINC,measurement
3014512,Acetylcholine receptor modulation Ab/Acetylcholine Ab.total in Serum,LOINC,measurement
3011066,Myoglobin [Mass/volume] in Urine,LOINC,measurement
3014535,oxyMORphone [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
3011335,Digoxin [Mass/volume] in Serum or Plasma,LOINC,measurement
3014941,Methadone [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
3012030,MCH [Entitic mass] by Automated count,LOINC,measurement
3015242,Ferritin [Mass/volume] in Serum or Plasma by Immunoassay,LOINC,measurement
3012803,Propoxyphene [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
3016502,Oxygen saturation in Arterial blood,LOINC,measurement
3016724,Homocysteine [Moles/volume] in Serum or Plasma,LOINC,measurement
3013731,Hepatitis B virus surface Ab [Units/volume] in Serum or Plasma by Immunoassay,LOINC,measurement
3016750,Collection duration of Urine,LOINC,measurement
3013735,Carcinoembryonic Ag [Mass/volume] in Body fluid,LOINC,measurement
3017018,EPINEPHrine [Mass/time] in 24 hour Urine,LOINC,measurement
3014399,Arginine [Moles/volume] in Serum or Plasma,LOINC,measurement
3017115,Methotrexate [Moles/volume] in Serum or Plasma,LOINC,measurement
3014404,Nicotine [Mass/volume] in Urine,LOINC,measurement
3017294,Collection duration of Stool,LOINC,measurement
3014576,Chloride [Moles/volume] in Serum or Plasma,LOINC,measurement
3017925,Prealbumin [Mass/volume] in Serum or Plasma by Immunoassay,LOINC,measurement
3014791,Apolipoprotein B [Mass/volume] in Serum or Plasma,LOINC,measurement
3018173,Methanol [Mass/volume] in Serum or Plasma,LOINC,measurement
3015049,Glutamine [Moles/volume] in Serum or Plasma,LOINC,measurement
3015232,Cholesterol [Mass/volume] in Body fluid,LOINC,measurement
3018595,Inhibin A [Mass/volume] in Serum or Plasma,LOINC,measurement
3015322,Alpha 1 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,LOINC,measurement
3018677,aPTT in Platelet poor plasma by Coagulation assay,LOINC,measurement
3015544,Glucose [Mass/volume] in Peritoneal dialysis fluid,LOINC,measurement
3018910,Alkaline phosphatase.bone [Mass/volume] in Serum or Plasma,LOINC,measurement
3015546,Aspartate [Moles/volume] in Serum or Plasma,LOINC,measurement
3018920,Vancomycin [Mass/volume] in Serum or Plasma --trough,LOINC,measurement
3015603,HYDROcodone [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
3019473,Protein [Mass/volume] in Cerebral spinal fluid,LOINC,measurement
3019839,Fructosamine [Moles/volume] in Serum or Plasma,LOINC,measurement
3015884,Dehydroepiandrosterone sulfate (DHEA-S) [Mass/volume] in Serum or Plasma,LOINC,measurement
3016049,Testosterone Free [Mass/volume] in Serum or Plasma,LOINC,measurement
3016115,Histidine [Moles/volume] in Serum or Plasma,LOINC,measurement
3016201,Valproate [Mass/volume] in Serum or Plasma,LOINC,measurement
3020149,Calcidiol [Mass/volume] in Serum or Plasma,LOINC,measurement
3016254,Gentamicin [Mass/volume] in Serum or Plasma --trough,LOINC,measurement
3020287,Protein C actual/normal in Platelet poor plasma by Coagulation assay,LOINC,measurement
3020331,Lead [Mass/volume] in Blood,LOINC,measurement
3020475,"Ethylene glycol [Mass/volume] in Serum, Plasma or Blood",LOINC,measurement
3016728,Homocystine [Moles/volume] in Serum or Plasma,LOINC,measurement
3016948,Activated clotting time (ACT) of Blood by Coagulation assay,LOINC,measurement
3020990,Alkaline phosphatase.intestinal/Alkaline phosphatase.total in Serum or Plasma,LOINC,measurement
3017019,Digoxin Free [Mass/volume] in Serum or Plasma,LOINC,measurement
3021044,Iron binding capacity [Mass/volume] in Serum or Plasma,LOINC,measurement
3021302,Basophils/100 leukocytes in Body fluid,LOINC,measurement
3021513,Carbon dioxide [Partial pressure] in Mixed venous blood,LOINC,measurement
3018048,Streptococcus pneumoniae Danish serotype 7F IgG Ab [Units/volume] in Serum,LOINC,measurement
3021614,Rheumatoid factor [Units/volume] in Serum or Plasma,LOINC,measurement
3018105,Temazepam [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
3018447,Hepatitis C virus RNA [Units/volume] (viral load) in Serum or Plasma by NAA with probe detection,LOINC,measurement
3018601,Magnesium [Mass/time] in 24 hour Urine,LOINC,measurement
3022548,Glucose [Mass/volume] in Cerebral spinal fluid,LOINC,measurement
3019230,Fractional oxyhemoglobin in Venous blood,LOINC,measurement
3019250,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay,LOINC,measurement
3022756,Ceruloplasmin [Mass/volume] in Serum or Plasma,LOINC,measurement
3019370,Meperidine [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
3022813,Phenylalanine [Moles/volume] in Serum or Plasma,LOINC,measurement
3019812,Kappa light chains [Mass/volume] in Serum or Plasma,LOINC,measurement
3019897,Erythrocyte distribution width [Ratio] by Automated count,LOINC,measurement
3023101,Deprecated Streptococcus pneumoniae 12 IgG Ab [Mass/volume] in Serum,LOINC,measurement
3023709,Somatotropin [Mass/volume] in Serum or Plasma,LOINC,measurement
3020630,Protein [Mass/volume] in Serum or Plasma,LOINC,measurement
3020666,levETIRAcetam [Mass/volume] in Serum or Plasma,LOINC,measurement
3021119,Calcium.ionized [Moles/volume] in Blood,LOINC,measurement
3021337,Troponin I.cardiac [Mass/volume] in Serum or Plasma,LOINC,measurement
3024889,Methemoglobin/Hemoglobin.total in Venous blood,LOINC,measurement
3021600,Valproate Free [Mass/volume] in Serum or Plasma,LOINC,measurement
3025234,Taurine [Moles/volume] in Serum or Plasma,LOINC,measurement
3021706,Oxygen [Partial pressure] in Arterial cord blood,LOINC,measurement
3025886,Oxalate [Mass/time] in 24 hour Urine,LOINC,measurement
3022192,Triglyceride [Mass/volume] in Serum or Plasma,LOINC,measurement
3026156,Glutamate decarboxylase 65 Ab [Moles/volume] in Serum,LOINC,measurement
3022563,Serotonin [Mass/volume] in Blood,LOINC,measurement
3022616,Phenytoin [Mass/volume] in Serum or Plasma,LOINC,measurement
3023091,Interleukin 6 [Mass/volume] in Serum or Plasma,LOINC,measurement
3026677,Oxygen [Partial pressure] in Venous cord blood,LOINC,measurement
3023659,Complement C1 esterase inhibitor.functional/Complement C1 esterase inhibitor.total in Serum or Plasma,LOINC,measurement
3027144,Progesterone [Mass/volume] in Serum or Plasma,LOINC,measurement
3024128,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC,measurement
3024139,IgG subclass 3 [Mass/volume] in Serum,LOINC,measurement
3027597,Bilirubin.direct [Mass/volume] in Serum or Plasma,LOINC,measurement
3024408,Eosinophils/100 leukocytes in Urine sediment by Manual count,LOINC,measurement
3028411,Cryoglobulin [Presence] in Serum by 3 day cold incubation,LOINC,measurement
3028615,Eosinophils [#/volume] in Blood by Automated count,LOINC,measurement
3024474,Albumin [Mass/volume] in Cerebral spinal fluid,LOINC,measurement
3028653,Carboxyhemoglobin/Hemoglobin.total in Arterial blood,LOINC,measurement
3024826,Deprecated Streptococcus pneumoniae 3 IgG Ab [Mass/volume] in Serum,LOINC,measurement
3028691,Coagulation factor X activated actual/normal in Platelet poor plasma by Chromogenic method,LOINC,measurement
3025285,Estradiol (E2) [Mass/volume] in Serum or Plasma,LOINC,measurement
3025363,Methamphetamine [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
3029197,Voltage-gated calcium channel N type binding Ab [Moles/volume] in Serum,LOINC,measurement
3026729,Phosphate [Mass/volume] in Urine,LOINC,measurement
3031067,HIV 1 p24 Ag [Mass/volume] in Serum or Plasma by Immunoassay,LOINC,measurement
3026925,Triiodothyronine (T3) Free [Mass/volume] in Serum or Plasma,LOINC,measurement
3027123,Macrophages/100 leukocytes in Bronchial specimen,LOINC,measurement
3031282,Methemoglobin/Hemoglobin.total in Mixed venous blood,LOINC,measurement
3027135,IgG subclass 1 [Mass/volume] in Serum,LOINC,measurement
3027361,Cholecalciferol (Vit D3) [Mass/volume] in Serum or Plasma,LOINC,measurement
3032663,Fractional oxyhemoglobin in Mixed venous blood,LOINC,measurement
3032739,Alpha hydroxytriazolam [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
3027491,Helicobacter pylori IgG Ab [Units/volume] in Serum by Immunoassay,LOINC,measurement
3032768,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Chromogenic method,LOINC,measurement
3027653,Mycophenolate [Mass/volume] in Serum or Plasma,LOINC,measurement
3033543,Specific gravity of Urine,LOINC,measurement
3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,measurement
3033882,Carnitine [Moles/volume] in Serum or Plasma,LOINC,measurement
3027831,CD3-CD16+CD56+ (Natural killer) cells/100 cells in Blood,LOINC,measurement
3035569,Folate [Mass/volume] in Red Blood Cells,LOINC,measurement
3028026,IgM [Mass/volume] in Serum or Plasma,LOINC,measurement
3035797,Protein.monoclonal band 2 [Mass/volume] in Serum or Plasma by Electrophoresis,LOINC,measurement
3036035,von Willebrand factor (vWf) Ag actual/normal in Platelet poor plasma by Immunoassay,LOINC,measurement
3028054,Vasoactive intestinal peptide [Mass/volume] in Serum or Plasma,LOINC,measurement
3036489,Thrombin time,LOINC,measurement
3028079,Lymphocytes/100 leukocytes in Body fluid,LOINC,measurement
3036887,Ammonia [Mass/volume] in Plasma,LOINC,measurement
3028192,IgG subclass 2 [Mass/volume] in Serum,LOINC,measurement
3038056,Oxalate [Mass/volume] in 24 hour Urine,LOINC,measurement
3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma,LOINC,measurement
3038232,Streptococcus pneumoniae Danish serotype 33F IgG Ab [Mass/volume] in Serum,LOINC,measurement
3028502,Macrophages/100 leukocytes in Cerebral spinal fluid,LOINC,measurement
3039000,Anion gap in Blood,LOINC,measurement
3029071,Hemoglobin F/Hemoglobin.total in Blood by HPLC,LOINC,measurement
3040126,Deprecated Streptococcus pneumoniae 22 IgG Ab [Mass/volume] in Serum,LOINC,measurement
3029872,Protein [Mass/volume] in Urine by Automated test strip,LOINC,measurement
3030260,Glucose [Presence] in Urine by Automated test strip,LOINC,measurement
3041598,CD3+CD4+ (T4 helper) cells/100 cells in Bronchial specimen,LOINC,measurement
3030558,Cytomegalovirus DNA [Units/volume] (viral load) in Unspecified specimen by NAA with probe detection,LOINC,measurement
3042065,Streptococcus pneumoniae Danish serotype 15B IgG Ab [Mass/volume] in Serum,LOINC,measurement
3042091,Rubella virus Ab [Units/volume] in Serum by Immunoassay,LOINC,measurement
3031305,aPTT panel - Platelet poor plasma,LOINC,measurement
3042284,Yeast [#/area] in Urine sediment by Microscopy low power field,LOINC,measurement
3032926,Unidentified cells/100 leukocytes in Body fluid,LOINC,measurement
3042588,Mixed cellular casts [#/area] in Urine sediment by Microscopy low power field,LOINC,measurement
3033445,BK virus DNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection,LOINC,measurement
3033504,Pyridoxal phosphate [Mass/volume] in Serum or Plasma,LOINC,measurement
3033575,Monocytes [#/volume] in Blood by Automated count,LOINC,measurement
3043507,Leukocytes [#/area] in Urine sediment by Microscopy low power field,LOINC,measurement
3044806,Columnar cells/100 cells in Bronchial specimen,LOINC,measurement
3045781,Inhibin B [Mass/volume] in Serum or Plasma,LOINC,measurement
3046538,Tissue transglutaminase IgA Ab [Units/volume] in Serum by Immunoassay,LOINC,measurement
3033670,Parathyrin related protein [Moles/volume] in Serum or Plasma,LOINC,measurement
3048505,Hepatitis B virus DNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection,LOINC,measurement
3034030,Carboxyhemoglobin/Hemoglobin.total in Mixed venous blood,LOINC,measurement
3034244,Calcium [Mass/volume] in Urine collected for unspecified duration,LOINC,measurement
3051677,Cystic fibrosis newborn screen interpretation,LOINC,measurement
3034426,Prothrombin time (PT),LOINC,measurement
3053283,"Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",LOINC,measurement
3034629,BK virus DNA [#/volume] (viral load) in Urine by NAA with probe detection,LOINC,measurement
4005186,Drug measurement,SNOMED,measurement
3034959,Clostridium tetani toxoid Ab [Units/volume] in Serum by Immunoassay,LOINC,measurement
4149355,Antibody measurement,SNOMED,measurement
4192940,Phenylketonuria screening test,SNOMED,measurement
3035637,Corticotropin [Mass/volume] in Plasma,LOINC,measurement
4198132,Hematology screening test,SNOMED,measurement
4313591,Respiratory rate,SNOMED,measurement
21492556,Lysophosphatidylcholine(26:0) [Moles/volume] in DBS,LOINC,measurement
3036429,Epithelial cells/100 cells in Body fluid,LOINC,measurement
3036535,Thyroglobulin [Mass/volume] in Serum or Plasma,LOINC,measurement
3036581,Mucus [#/area] in Urine sediment by Microscopy low power field,LOINC,measurement
40759598,Thyroperoxidase Ab [Units/volume] in Serum or Plasma by Immunoassay,LOINC,measurement
3036603,Volume of Urine,LOINC,measurement
40761490,Normeperidine [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
3036669,Protein S actual/normal in Platelet poor plasma by Coagulation assay,LOINC,measurement
40761514,Nucleated erythrocytes/100 leukocytes [Ratio] in Blood by Automated count,LOINC,measurement
40762102,Fractional excretion of urea [Ratio] in Urine and Serum or Plasma collected for unspecified duration,LOINC,measurement
3037110,Fasting glucose [Mass/volume] in Serum or Plasma,LOINC,measurement
3037121,Protein [Mass/volume] in Urine,LOINC,measurement
40763515,Herpes simplex virus 1 DNA [#/volume] (viral load) in Unspecified specimen by NAA with probe detection,LOINC,measurement
40764183,Norhydrocodone [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
3037684,Citrulline [Moles/volume] in Serum or Plasma,LOINC,measurement
40770435,Cells Counted Total [#] in Bronchial specimen,LOINC,measurement
3038568,Deprecated Streptococcus pneumoniae 34 IgG Ab [Mass/volume] in Serum,LOINC,measurement
42869447,Nucleated cells [#/volume] in Body fluid by Automated count,LOINC,measurement
44783982,Measurement of body mass index,SNOMED,measurement
3039802,Deprecated Streptococcus pneumoniae 17 IgG Ab [Mass/volume] in Serum,LOINC,measurement
44786754,Tacrolimus [Mass/volume] in Blood by LC/MS/MS,LOINC,measurement
44787062,Parvovirus B19 DNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection,LOINC,measurement
3040808,Maximum clot firmness [Length] in Blood by Thromboelastography,LOINC,measurement
3041084,Immature granulocytes [#/volume] in Blood by Automated count,LOINC,measurement
3041232,aPTT in Platelet poor plasma by Coagulation assay --post heparin adsorption,LOINC,measurement
3042455,Deprecated Streptococcus pneumoniae 20 IgG Ab [Mass/volume] in Serum,LOINC,measurement
3043697,Volume of Bronchial specimen,LOINC,measurement
44816559,Phosphatidylethanol [Mass/volume] in Blood,LOINC,measurement
3044319,Citrate [Moles/volume] in Urine,LOINC,measurement
3045206,von Willebrand factor (vWf) cleaving protease inhibitor [Presence] in Platelet poor plasma,LOINC,measurement
3045207,Oxalate [Moles/volume] in 24 hour Urine,LOINC,measurement
3045716,Anion gap in Serum or Plasma,LOINC,measurement
3045859,Age at delivery,LOINC,measurement
3046279,Procalcitonin [Mass/volume] in Serum or Plasma,LOINC,measurement
3046825,Epithelial cells.renal [#/area] in Urine sediment by Microscopy low power field,LOINC,measurement
3047500,Thyroglobulin recovery in Serum or Plasma,LOINC,measurement
3049187,"Glomerular filtration rate/1.73 sq M.predicted among non-blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",LOINC,measurement
3049536,25-Hydroxycalciferol [Mass/volume] in Serum or Plasma,LOINC,measurement
4034850,Laboratory test,SNOMED,measurement
4148721,Measurement of blood toxic substance level,SNOMED,measurement
4152194,Systolic blood pressure,SNOMED,measurement
4208622,Microscopic examination of cervical Papanicolaou smear,SNOMED,measurement
4237017,Genetic test,SNOMED,measurement
40758926,cycloSPORINE [Mass/volume] in Blood by LC/MS/MS,LOINC,measurement
40760205,Congenital adrenal hyperplasia newborn screening panel,LOINC,measurement
40761482,fentaNYL [Mass/volume] in Urine by Confirmatory method,LOINC,measurement
40761510,Other cells/100 leukocytes in Blood by Automated count,LOINC,measurement
40761803,Gliadin peptide IgA Ab [Units/volume] in Serum,LOINC,measurement
40763516,Herpes simplex virus 2 DNA [#/volume] (viral load) in Unspecified specimen by NAA with probe detection,LOINC,measurement
40769146,Heparin unfractionated [Units/volume] in Platelet poor plasma,LOINC,measurement
42869451,Hemoglobin [Entitic mass] in Reticulocytes by Automated count,LOINC,measurement
42870366,Fibrin D-dimer FEU [Mass/volume] in Blood by Immunoassay,LOINC,measurement
